division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
lightweight,http://boxrec.com/boxer/343110,2011-10-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">interim WBA World lightweight title</a><br><span style=""font-size:10px;"">Acosta was knocked down in the 4th round and twice in the 10 th round.-</span></td>",http://boxrec.com/show/627704,http://boxrec.com/boxer/36195,UD,"Arena Roberto Duran, Panama City",Miguel Acosta,Richar Abril,L 
super welterweight,http://boxrec.com/boxer/122441,2011-10-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">interim WBA World super welterweight title</a><br></td>",http://boxrec.com/show/626274,http://boxrec.com/boxer/14646,UD,"Entertainment Centre, Newcastle, New South Wales",Anthony Mundine,Rigoberto Alvarez,W
bantamweight,http://boxrec.com/boxer/36599,2011-10-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">interim WBA World bantamweight title</a><br><span style=""font-size:10px;"">Arce down once in the third round</span></td>",http://boxrec.com/show/625569,http://boxrec.com/boxer/380401,TKO,"Estadio Centenario, Los Mochis, Sinaloa",Hugo Ruiz,Francisco Arce,W
featherweight,http://boxrec.com/boxer/244423,2011-10-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br></td>",http://boxrec.com/show/626823,http://boxrec.com/boxer/15122,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Celestino Caballero,Jonathan Victor Barros,W
light flyweight,http://boxrec.com/boxer/54180,2011-10-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBA World light flyweight title</a><br><span style=""font-size:10px;"">Soto overweight</span></td>",http://boxrec.com/show/625154,http://boxrec.com/boxer/319725,KO,"Marquee Ballroom, MGM Grand, Las Vegas, Nevada",Roman Gonzalez,Omar Soto,W
super lightweight,http://boxrec.com/boxer/22610,2011-09-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br><span style=""font-size:10px;"">Petrov down once in the 1st round &amp; down twice in the 4th round</span></td>",http://boxrec.com/show/627340,http://boxrec.com/boxer/257790,KO,"Sociedad Alemana de Gimnasia de Villa Ballester, Jose Leon Suarez, Buenos Aires",Marcos Maidana,Petr Petrov,W
super flyweight,http://boxrec.com/boxer/17085,2011-08-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBA World super flyweight title</a><br></td>",http://boxrec.com/show/624045,http://boxrec.com/boxer/241940,SD,"Nippon Budokan, Tokyo",Tomonobu Shimizu,Hugo Fidel Cazares,W
bantamweight,http://boxrec.com/boxer/392058,2011-08-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br><span style=""font-size:10px;"">De la Mora down once in the 3rd.</span></td>",http://boxrec.com/show/624045,http://boxrec.com/boxer/228103,UD,"Nippon Budokan, Tokyo",Koki Kameda,David De La Mora,W
heavyweight,http://boxrec.com/boxer/24358,2011-08-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">vacant WBA World heavyweight title</a><br></td>",http://boxrec.com/show/623247,http://boxrec.com/boxer/318081,UD,"Messehalle, Erfurt, Thüringen",Alexander Povetkin,Ruslan Chagaev,W
super middleweight,http://boxrec.com/boxer/264450,2011-08-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Middleweight"" border=""0"" class=""dLink"">vacant WBA World super middleweight title</a><br></td>",http://boxrec.com/show/618248,http://boxrec.com/boxer/214255,SD,"Donbass Arena, Donetsk",Stanislav Kashtanov,Karoly Balzsay,L 
welterweight,http://boxrec.com/boxer/32344,2011-08-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">WBA World welterweight title</a><br><span style=""font-size:10px;"">Avendano down once in the sixth round</span></td>",http://boxrec.com/show/618248,http://boxrec.com/boxer/121754,TKO,"Donbass Arena, Donetsk",Vyacheslav Senchenko,Marco Antonio Avendano,W
minimumweight,http://boxrec.com/boxer/94951,2011-08-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">interim WBA World minimumweight title</a><br><span style=""font-size:10px;"">Palacios loses title on the scales; title at stake for Torres only; Palacios lost 1 point for low blows in rd 6; Torres down three times in rd 9</span></td>",http://boxrec.com/show/625020,http://boxrec.com/boxer/45734,TKO,"Centro Internacional Acapulco, Acapulco, Guerrero",Juan Palacios,Armando Torres,W
minimumweight,http://boxrec.com/boxer/67384,2011-07-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">WBA World minimumweight title</a><br></td>",http://boxrec.com/show/623973,http://boxrec.com/boxer/16905,MD,"Indosiar Studio, Jakarta",Muhammad Rachman,Pornsawan Porpramook,L 
super middleweight,http://boxrec.com/boxer/14880,2011-07-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Middleweight"" border=""0"" class=""dLink"">interim WBA World super middleweight title</a><br></td>",http://boxrec.com/show/622438,http://boxrec.com/boxer/100613,UD,"Gimnasio Nacional, San Jose",Jaime Barboza,Brian Magee,L 
light heavyweight,http://boxrec.com/boxer/15394,2011-07-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Association light heavyweight title</a><br></td>",http://boxrec.com/show/623339,http://boxrec.com/boxer/427368,TKO,"South Point Hotel Casino, Las Vegas, Nevada",Beibut Shumenov,Danny Santiago,W
light flyweight,http://boxrec.com/boxer/156921,2011-07-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBA World light flyweight title</a><br><span style=""font-size:10px;"">Salado down twice in Rd 1; once again in Rd 7</span></td>",http://boxrec.com/show/622326,http://boxrec.com/boxer/319725,TKO,"Plaza de Toros, Cancun, Quintana Roo",Roman Gonzalez,Omar Salado,W
welterweight,http://boxrec.com/boxer/80099,2011-07-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Welterweight"" border=""0"" class=""dLink"">interim WBA World welterweight title</a><br><span style=""font-size:10px;"">Injury.</span></td>",http://boxrec.com/show/623886,http://boxrec.com/boxer/14349,TKO,"Place Jamaâ El Fna, Marrakech",Souleymane M'baye,Ismael El Massoudi,L 
lightweight,http://boxrec.com/boxer/64950,2011-07-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br><span style=""font-size:10px;"">Antillon down twice in rd 3</span></td>",http://boxrec.com/show/618624,http://boxrec.com/boxer/263037,KO,"Home Depot Center, Carson, California",Brandon Rios,Urbano Antillon,W
super bantamweight,http://boxrec.com/boxer/447374,2011-07-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBA World super bantamweight title</a><br></td>",http://boxrec.com/show/620919,http://boxrec.com/boxer/228966,KO,"Boardwalk Hall, Atlantic City, New Jersey",Akifumi Shimoda,Rico Ramos,L 
super flyweight,http://boxrec.com/boxer/388981,2011-07-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBA World super flyweight title</a><br><span style=""font-size:10px;"">Count waived; Badillo down 3 times in round 3.</span></td>",http://boxrec.com/show/621672,http://boxrec.com/boxer/17085,KO,"Lobo Dome, Mazatlan, Sinaloa",Hugo Fidel Cazares,Arturo Badillo,W
featherweight,http://boxrec.com/boxer/15122,2011-07-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br><span style=""font-size:10px;"">Barros down in the 1st and 9th rounds.</span></td>",http://boxrec.com/show/619877,http://boxrec.com/boxer/244423,SD,"Polideportivo La Colonia, Junin, Mendoza",Jonathan Victor Barros,Celestino Caballero,W
flyweight,http://boxrec.com/boxer/329152,2011-07-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br><span style=""font-size:10px;"">Dapudong down once in Round 3.</span></td>",http://boxrec.com/show/619704,http://boxrec.com/boxer/335088,TKO,"Centro de Usos Multiples, Hermosillo, Sonora",Hernan Marquez,Edrin Dapudong,W
middleweight,http://boxrec.com/boxer/19911,2011-06-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">WBA World middleweight title</a><br></td>",http://boxrec.com/show/619664,http://boxrec.com/boxer/356831,TKO,"Arena Roberto Duran, Panama City",Gennady Golovkin,Kassim Ouma,W
super welterweight,http://boxrec.com/boxer/42862,2011-06-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBA World super welterweight title</a><br><span style=""font-size:10px;"">Lopez down in round 11</span></td>",http://boxrec.com/show/619701,http://boxrec.com/boxer/328611,UD,"Auditorio Miguel Barragan, San Luis Potosi, San Luis Potosí",Austin Trout,David Alonso Lopez,W
flyweight,http://boxrec.com/boxer/251582,2011-06-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">interim WBA World flyweight title</a><br></td>",http://boxrec.com/show/620171,http://boxrec.com/boxer/250030,KO,"Polideportivo Vicente Polimeni, Las Heras, Mendoza",Juan Carlos Reveco,Jean Piero Perez,W
minimumweight,http://boxrec.com/boxer/45734,2011-05-21,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">interim WBA World minimumweight title</a><br></td>",http://boxrec.com/show/618960,http://boxrec.com/boxer/184158,UD,"San Martín Texmelucan de Labastida, Puebla",Sammy Gutierrez,Juan Palacios,L 
bantamweight,http://boxrec.com/boxer/36599,2011-05-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">interim WBA World bantamweight title</a><br><span style=""font-size:10px;"">Ruiz down in rounds 3 &amp; 8, Arce down in rounds 5 &amp; 11 and deducted a point in round 10</span></td>",http://boxrec.com/show/620107,http://boxrec.com/boxer/380401,UD,"Polideportivo Centenario, Los Mochis, Sinaloa",Hugo Ruiz,Francisco Arce,W
bantamweight,http://boxrec.com/boxer/265244,2011-05-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">WBA World bantamweight title</a><br><span style=""font-size:10px;"">Diaz down once in the 8th.</span></td>",http://boxrec.com/show/617890,http://boxrec.com/boxer/228103,RTD,"Prefectural Gymnasium, Osaka, Osaka",Koki Kameda,Daniel Diaz,W
super flyweight,http://boxrec.com/boxer/454891,2011-05-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">interim WBA World super flyweight title</a><br><span style=""font-size:10px;"">Francisco down once in Round 3.</span></td>",http://boxrec.com/show/618057,http://boxrec.com/boxer/319875,UD,"Benjamatheputid School, Petchaburi",Drian Francisco,Panthep Mullipoom,L 
minimumweight,http://boxrec.com/boxer/16905,2011-04-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">WBA World minimumweight title</a><br></td>",http://boxrec.com/show/618201,http://boxrec.com/boxer/356479,KO,"Krungthep Thonburi University, Bangkok",Ekavit Songnui,Muhammad Rachman,L 
super lightweight,http://boxrec.com/boxer/298487,2011-04-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br><span style=""font-size:10px;"">McCloskey cut by the left eye (seven stitches) following accidental clash in the 6th round and the bout is waved off after a doctors inspection.</span></td>",http://boxrec.com/show/614057,http://boxrec.com/boxer/314558,TD,"M.E.N. Arena, Manchester, Lancashire",Amir Khan,Paul McCloskey,W
lightweight,http://boxrec.com/boxer/79141,2011-04-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">interim WBA World lightweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">interim WBO World lightweight title</a><br><span style=""font-size:10px;"">Katsidis twice deducted a point in the eighth and Guerrero deducted a point in the ninth round</span></td>",http://boxrec.com/show/614764,http://boxrec.com/boxer/67437,UD,"MGM Grand, Las Vegas, Nevada",Robert Guerrero,Michael Katsidis,W
super lightweight,http://boxrec.com/boxer/5065,2011-04-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">interim WBA World super lightweight title</a><br></td>",http://boxrec.com/show/614764,http://boxrec.com/boxer/257790,MD,"MGM Grand, Las Vegas, Nevada",Marcos Maidana,Erik Morales,W
middleweight,http://boxrec.com/boxer/89031,2011-04-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">interim WBA World middleweight title</a><br><span style=""font-size:10px;"">N'Jikam down once in rd 5</span></td>",http://boxrec.com/show/615682,http://boxrec.com/boxer/294764,UD,"La Palestre, Le Cannet, Alpes-Maritimes",Hassan N'Dam N'Jikam,Giovanni Lorenzo,W
flyweight,http://boxrec.com/boxer/335088,2011-04-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br><span style=""font-size:10px;"">Marquez and Concepcion were knocked down in the 1st round.- Concepcion dropped in the 3rd and 10th round.-</span></td>",http://boxrec.com/show/615781,http://boxrec.com/boxer/352728,TKO,"Arena Roberto Duran, Panama City",Luis Concepcion,Hernan Marquez,L 
super bantamweight,http://boxrec.com/boxer/467291,2011-03-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Bantamweight"" border=""0"" class=""dLink"">interim WBA World super bantamweight title</a><br><span style=""font-size:10px;"">Casey down three times.</span></td>",http://boxrec.com/show/613547,http://boxrec.com/boxer/492989,TKO,"City West Hotel, Dublin",Guillermo Rigondeaux,Willie Casey,W
light flyweight,http://boxrec.com/boxer/108843,2011-03-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBA World light flyweight title</a><br></td>",http://boxrec.com/show/615117,http://boxrec.com/boxer/319725,UD,"Plaza San Diego, San Pedro Cholula, Puebla",Roman Gonzalez,Manuel Vargas,W
featherweight,http://boxrec.com/boxer/140100,2011-03-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">WBA World featherweight title</a><br></td>",http://boxrec.com/show/616060,http://boxrec.com/boxer/244423,UD,"Polideportivo La Colonia, Junin, Mendoza",Jonathan Victor Barros,Miguel Roman,W
lightweight,http://boxrec.com/boxer/36195,2011-02-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Lightweight"" border=""0"" class=""dLink"">WBA World lightweight title</a><br><span style=""font-size:10px;"">Acosta down once in rounds six, eight and ten</span></td>",http://boxrec.com/show/613276,http://boxrec.com/boxer/263037,TKO,"Palms Casino Resort, Las Vegas, Nevada",Brandon Rios,Miguel Acosta,W
cruiserweight,http://boxrec.com/boxer/160066,2011-02-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Cruiserweight"" border=""0"" class=""dLink"">interim WBA World cruiserweight title</a><br><span style=""font-size:10px;"">Herelius down twice in the seventh round</span></td>",http://boxrec.com/show/614543,http://boxrec.com/boxer/324252,KO,"RWE Rhein-Ruhr Sporthalle, Muelheim, Nordrhein-Westfalen",Yoan Pablo Hernandez,Steve Herelius,W
minimumweight,http://boxrec.com/boxer/374239,2011-02-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">interim WBA World minimumweight title</a><br><span style=""font-size:10px;"">Gutierrez down once in the first and deducted a point in the sixth round</span></td>",http://boxrec.com/show/613468,http://boxrec.com/boxer/184158,TKO,"Polideportivo Municipal, Monte Hermoso, Buenos Aires",Sammy Gutierrez,Renan Trongco,W
super welterweight,http://boxrec.com/boxer/328611,2011-02-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">vacant WBA World super welterweight title</a><br></td>",http://boxrec.com/show/614234,http://boxrec.com/boxer/122441,UD,"Arena Coliseo, Guadalajara, Jalisco",Rigoberto Alvarez,Austin Trout,L 
super featherweight,http://boxrec.com/boxer/202465,2011-01-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBA World super featherweight title</a><br><span style=""font-size:10px;"">Uchiyama down once in the 3rd.</span></td>",http://boxrec.com/show/613051,http://boxrec.com/boxer/323521,RTD,"Ariake Colosseum, Tokyo",Takashi Uchiyama,Takashi Miura,W
super bantamweight,http://boxrec.com/boxer/326078,2011-01-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBA World super bantamweight title</a><br><span style=""font-size:10px;"">Lee down in 3rd, 5th and 8th. Shimoda down in 3rd.</span></td>",http://boxrec.com/show/613051,http://boxrec.com/boxer/228966,UD,"Ariake Colosseum, Tokyo",Akifumi Shimoda,Ryol Li Lee,W
flyweight,http://boxrec.com/boxer/442745,2011-01-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">interim WBA World flyweight title</a><br></td>",http://boxrec.com/show/613721,http://boxrec.com/boxer/251582,UD,"Arena Coliseo, Guadalajara, Jalisco",Jean Piero Perez,Jesus Jimenez,W
bantamweight,http://boxrec.com/boxer/62241,2011-01-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">interim WBA World bantamweight title</a><br><span style=""font-size:10px;"">Pérez deducted a point in round nine<br>
Fight stopped after Ruiz was cut by an accidental head-butt</span></td>",http://boxrec.com/show/611848,http://boxrec.com/boxer/380401,TD,"Arena Neza, Ciudad Nezahualcoyotl, México",Hugo Ruiz,Alvaro Perez,W
light heavyweight,http://boxrec.com/boxer/4995,2011-01-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBA?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Association light heavyweight title</a><br><span style=""font-size:10px;"">Joppy down in the 5th round.</span></td>",http://boxrec.com/show/612327,http://boxrec.com/boxer/427368,KO,"Sport Palace, Shymkent",Beibut Shumenov,William Joppy,W
bantamweight,http://boxrec.com/boxer/25647,2010-12-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Bantamweight"" border=""0"" class=""dLink"">vacant WBA World bantamweight title</a><br><span style=""font-size:10px;"">Munoz down in the final round.</span></td>",http://boxrec.com/show/610218,http://boxrec.com/boxer/228103,UD,"Super Arena, Saitama, Saitama",Koki Kameda,Alexander Munoz,W
flyweight,http://boxrec.com/boxer/296944,2010-12-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">WBA World flyweight title</a><br></td>",http://boxrec.com/show/610218,http://boxrec.com/boxer/345340,SD,"Super Arena, Saitama, Saitama",Daiki Kameda,Silvio Olteanu,W
super flyweight,http://boxrec.com/boxer/251494,2010-12-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBA World super flyweight title</a><br></td>",http://boxrec.com/show/610606,http://boxrec.com/boxer/17085,UD,"Prefectural Gymnasium, Osaka, Osaka",Hugo Fidel Cazares,Hiroyuki Hisataka,W
middleweight,http://boxrec.com/boxer/268127,2010-12-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">WBA World middleweight title</a><br></td>",http://boxrec.com/show/609714,http://boxrec.com/boxer/356831,KO,"Sport Complex “Daulet”, Astana",Gennady Golovkin,Nilson Julio Tapia,W
super lightweight,http://boxrec.com/boxer/257790,2010-12-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBA World super lightweight title</a><br><span style=""font-size:10px;"">Maidana down in Round 1.  Maidana penalized one point in Round 5 for throwing an elbow.</span></td>",http://boxrec.com/show/607338,http://boxrec.com/boxer/314558,UD,"Mandalay Bay Hotel & Casino, Mandalay Bay Events Center, Las Vegas, Nevada",Amir Khan,Marcos Maidana,W
featherweight,http://boxrec.com/boxer/268448,2010-12-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Featherweight"" border=""0"" class=""dLink"">vacant WBA World featherweight title</a><br></td>",http://boxrec.com/show/609519,http://boxrec.com/boxer/244423,TKO,"Polideportivo Vicente Polimeni, Las Heras, Mendoza",Jonathan Victor Barros,Irving Berry,W
super flyweight,http://boxrec.com/boxer/319875,2010-11-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">interim WBA World super flyweight title</a><br><span style=""font-size:10px;"">Duangpetch deducted a point in Round 6 for a low blow and was down twice in Round 6 following the point deduction, Duangpetch also down once in Round 10.</span></td>",http://boxrec.com/show/608838,http://boxrec.com/boxer/76961,TKO,"Bueng Kan School, Bueng Kan, Nong Khai",Duangpetch Kokietgym,Drian Francisco,L 
heavyweight,http://boxrec.com/boxer/44026,2010-11-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">WBA World heavyweight title</a><br><span style=""font-size:10px;"">Harrison down once in the 3rd round before the referee stopped bout.</span></td>",http://boxrec.com/show/605819,http://boxrec.com/boxer/155774,TKO,"M.E.N. Arena, Manchester, Lancashire",David Haye,Audley Harrison,W
super bantamweight,http://boxrec.com/boxer/37322,2010-11-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Bantamweight"" border=""0"" class=""dLink"">interim WBA World super bantamweight title</a><br><span style=""font-size:10px;"">Cordoba down once in the fourth, Rigondeaux down once in the sixth round</span></td>",http://boxrec.com/show/605748,http://boxrec.com/boxer/492989,SD,"Cowboys Stadium, Arlington, Texas",Guillermo Rigondeaux,Ricardo Cordoba,W
minimumweight,http://boxrec.com/boxer/76620,2010-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">vacant WBA World minimumweight title</a><br></td>",http://boxrec.com/show/609523,http://boxrec.com/boxer/356479,SD,"Phranakhon Rajabhat University, Bangkok",Ekavit Songnui,Vicha Phulaikaw,W
middleweight,http://boxrec.com/boxer/238446,2010-10-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Middleweight"" border=""0"" class=""dLink"">interim WBA World middleweight title</a><br></td>",http://boxrec.com/show/607393,http://boxrec.com/boxer/294764,UD,"Palais des Sports Porte de Versailles, Paris XV, Paris",Hassan N'Dam N'Jikam,Avtandil Khurtsidze,W
light flyweight,http://boxrec.com/boxer/75090,2010-10-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Flyweight"" border=""0"" class=""dLink"">interim WBA World light flyweight title</a><br><span style=""font-size:10px;"">Rosas down three times.</span></td>",http://boxrec.com/show/604174,http://boxrec.com/boxer/319725,KO,"Kokugikan, Tokyo",Roman Gonzalez,Francisco Rosas,W
minimumweight,http://boxrec.com/boxer/487447,2010-10-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Minimumweight"" border=""0"" class=""dLink"">interim WBA World minimumweight title</a><br><span style=""font-size:10px;"">Carrillo down once shortly before the TKO.</span></td>",http://boxrec.com/show/607306,http://boxrec.com/boxer/184158,TKO,"Gimnasio San Damián, San Martín Texmelucan de Labastida, Puebla",Sammy Gutierrez,Luis Carrillo,W
super welterweight,http://boxrec.com/boxer/24450,2010-10-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Light%20Middleweight"" border=""0"" class=""dLink"">interim WBA World super welterweight title</a><br><span style=""font-size:10px;"">Ishida down in the 7th.</span></td>",http://boxrec.com/show/607796,http://boxrec.com/boxer/122441,SD,"Mesón de los Deportes, Tepic, Nayarit",Rigoberto Alvarez,Nobuhiro Ishida,W
super flyweight,http://boxrec.com/boxer/58664,2010-10-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBA World super flyweight title</a><br><span style=""font-size:10px;"">Rossel was down once in the fourth, took a knee in the seventh and was down once in the ninth round.</span></td>",http://boxrec.com/show/605168,http://boxrec.com/boxer/17085,TKO,"Centro de Convenciones, Tlalnepantla, México",Hugo Fidel Cazares,Alberto Rossel,W
super bantamweight,http://boxrec.com/boxer/69288,2010-10-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBA World super bantamweight title</a><br></td>",http://boxrec.com/show/604516,http://boxrec.com/boxer/326078,UD,"Korakuen Hall, Tokyo",Ryol Li Lee,Prakorb Udomna,W
flyweight,http://boxrec.com/boxer/42257,2010-10-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBA?division=Flyweight"" border=""0"" class=""dLink"">interim WBA World flyweight title</a><br><span style=""font-size:10px;"">Kaovichit was knocked down three times in 1st round.-</span></td>",http://boxrec.com/show/603535,http://boxrec.com/boxer/352728,TKO,"Arena Roberto Duran, Panama City",Luis Concepcion,Sutep Wangmuk,W
